TAC,manufacturer,model,aka,os,year,lte
35720200,Vd Mais,VENBEST DUNAY,,Proprietary,,0
35720201,Shenzhen Gaoxinqi Technology,Gxq N368,,Proprietary,,0
35720202,Lenovo Mobile Communication,Lenovo P620,,Proprietary,,0
35720203,Samsung,GT,GT-S5230 Star,Proprietary,,0
35720204,Zte Corporation,ZTE 006Z,,Proprietary,,0
35720300,Vd Mais,DATECS KROKHA,,Proprietary,,0
35720301,Shenzhen Gaoxinqi Technology,Gxq N369,,Proprietary,,0
35720302,Niloy Telecom,Extreme X0055,,Proprietary,,0
35720303,Samsung,Gt,Gt-s8301c\, S8301C,Proprietary,,0
35720304,Samsung,GT,GT-i9023 Google Nexus S,Proprietary,,0
35720400,Samsung,SGH,SGH-E750,Proprietary,,0
35720401,Samsung,Samsung Sgh X576,,Proprietary,,0
35720402,Niloy Telecom,Extreme X0066,,Proprietary,,0
35720403,Samsung,Samsung Halley S5600,,Proprietary,,0
35720404,Anydata Corporation,AnyDATA DTP960,AnyDATA DTP960-S,Proprietary,,1
35720500,Samsung,SGH,SGH-E760\, SGH-3760,Proprietary,,0
35720501,Guangzhou Gaojin High,Guangzhou Gaojin Vcall A08,,Proprietary,,0
35720502,Niloy Telecom,Extreme X0077,,Proprietary,,0
35720503,Hk Haren Communication,Vs ,Vs & Me V808s,Proprietary,,0
35720504,Anydata Corporation,AnyDATA ADU960,AnyDATA ADU960-S,Proprietary,,1
35720600,Sony Ericsson,Z520,Z520a\,Z520i\,c\, Z520a Ericsson Z520i\, Z520a Z520c Z520i,Proprietary,,0
35720601,Beijing Capitel Co,Capitel P602,,Proprietary,,0
35720602,Niloy Telecom,Extreme X0088,,Proprietary,,0
35720603,Vs,Vs ,Vs & Me V360,Proprietary,,0
35720604,Huawei,U6150,,Proprietary,,0
35720700,Philips,SGH,SGH-X628\, 768,Proprietary,,0
35720701,Shenzhen Elitek Communication,Elitek Eit8608,,Proprietary,,0
35720702,Extreme,Extreme X5500,,Proprietary,,0
35720703,Kingtakhkcommunication Equipment Li,Wentto Luxury,,Proprietary,,0
35720704,Ericsson,F5521gw,,Proprietary,,0
35720800,Dalian Daxian Telecom,DAXIAN V868,,Proprietary,,0
35720801,Shenzhen Elitek Communication,Eit9601,,Proprietary,,0
35720802,Extreme,Extreme X6600,,Proprietary,,0
35720803,Csl Manufacturingmsdn Bhd,Ds28i,,Proprietary,,0
35720804,Samsung,GT,GT-S5230 Star,Proprietary,,0
35720900,Pantech,PG,PG-8000\, PG8000,Proprietary,,0
35720901,Shenzhen Yuer Digital,T680,,Proprietary,,0
35720902,Extreme,Extreme X7700,,Proprietary,,0
35720903,Myphone,Myphone 3370,,Proprietary,,0
35720904,Huawei,HUAWEI U7520,HUAWEI U7520-V,Proprietary,,0
35721000,Qingdao Hisense Communication,HS,HS-G511,Proprietary,,0
35721001,Simcom Limited,T118,,Proprietary,,0
35721002,Extreme,Extreme X8800,,Proprietary,,0
35721003,Tclon Telecom Group,G CELL G888,,Proprietary,,0
35721004,Zte Corporation,ZTE,ZTE-G R260,Proprietary,,0
35721100,Philips,SGH,SGH-E348\, 535,Proprietary,,0
35721101,Vk Corporation,Vk Mobile Vk5000,,Proprietary,,0
35721102,Bandshine,Xtelecom,,Proprietary,,0
35721103,Mobiwire Sas,Puma Phone,,Proprietary,,0
35721104,Acer,E320 Liquid Express,,Proprietary,,0
35721200,Ningbo Aux Air,AUX T21,,Proprietary,,0
35721201,Shenzhen Chuangwei-Rgb Electronics,Skyworth Mobile T508,,Proprietary,,0
35721202,Extreme,Extreme X9900,,Proprietary,,0
35721203,Dell,Dhp,Dhp-5ax,Proprietary,,0
35721204,Wingtech Group,M22,,Proprietary,,0
35721300,Panasonic,VS6,,Proprietary,,0
35721301,Amoi Mobile Co,F510,,Proprietary,,0
35721302,Mobiwire Sas,Sagem Arrow,,Proprietary,,0
35721303,Mi-Fonebviltd,Mi,Mi-Q,Proprietary,,0
35721304,Acer,E320 Liquid Express,,Proprietary,,0
35721400,Panasonic,MX7,MX-7\, MX7,Proprietary,,0
35721401,Huizhou Cayon Technology,Huizhou Cayon V137,,Proprietary,,0
35721402,Mobiwire Sas,Sagem Arrow,,Proprietary,,0
35721403,Mi-Fonebviltd,Sagem Arrow,,Proprietary,,0
35721404,Acer,TD600,,Proprietary,,0
35721500,Panasonic,SA7,,Proprietary,,0
35721501,Shenzhen Chuangwei-Rgb Electronics,Skyworth Mobile T518,,Proprietary,,0
35721502,Mobiwire Sas,Sagem Arrow,,Proprietary,,0
35721503,Htc,HD mini,HD mini\, HDMini T5555,Proprietary,,0
35721504,Acer,Acer acer A800S500,,Proprietary,,0
35721600,Nokia,M1210,M1210\, 8800,Proprietary,,0
35721601,Samsung,Samsung Sgh E788,,Proprietary,,0
35721602,Mobiwire Sas,Sagem Arrow,,Proprietary,,0
35721603,Asian-Star Technologyhong Konginter,X5,,Proprietary,,0
35721604,Acer,Acer A9 LTE,,Proprietary,,1
35721700,Arima Communications Corpno,Arima 2711,,Proprietary,,0
35721701,Shenzhen Chuangwei-Rgb Electronics,Skyworth S308,,Proprietary,,0
35721702,Mobiwire Sas,Sagem Arrow,,Proprietary,,0
35721703,Asian-Star Technologyhong Konginter,Ace A2,,Proprietary,,0
35721704,Acer,Acer E330,,Proprietary,,0
35721800,Zte Corporationbibo Rd,ZTE WP612A,,Proprietary,,0
35721801,Shenzhen Chuangwei-Rgb Electronics,Skyworth Mobile G850,,Proprietary,,0
35721802,Beijing Tianyu Communication,K,K-touch A6160,Proprietary,,0
35721803,Shenzhen Sky Tango,Tecno T370,,Proprietary,,0
35721804,Acer,Acer AT390,,Proprietary,,0
35721900,Zte Corporationbibo Rd,ZTE i70,,Proprietary,,0
35721901,Shenzhen Chuangwei-Rgb Electronics,Skyworth E880,,Proprietary,,0
35721902,Beijing Tianyu Communication,K,K-touch A6168,Proprietary,,0
35721903,Shenzhen Sky Tango,Tecno T377,,Proprietary,,0
35721904,Acer,Acer E350 ,Acer E350 - AK330,Proprietary,,0
35722000,Zte Corporationbibo Rd,ZTE A90,,Proprietary,,0
35722001,Beijing Hi-Tech Wealth,Htw G202,,Proprietary,,0
35722002,Shenzhen Tinno Mobile,At,At-s3d,Proprietary,,0
35722003,Shenzhen Sky Tango,Tecno T805,,Proprietary,,0
35722004,Acer,Acer A8X US,,Proprietary,,0
35722100,Shenzhen Telsda Mobile,GW1618,,Proprietary,,0
35722101,Total Light Enterprise,Gplus Eb801,,Proprietary,,0
35722102,Shenzhen Tinno Mobile,At,At-s3d,Proprietary,,0
35722103,Huawei,Huawei G7007,,Proprietary,,0
35722104,Huawei,U5900,,Proprietary,,0
35722200,Amoi,A320,A320\, ElectronicsCo Ltd A320,Proprietary,,0
35722201,Inventec Appliancesjiangningcorpora,G201,,Proprietary,,0
35722202,Shenzhen Nankai Industry,Emi X9,,Proprietary,,0
35722203,Huawei,E156,E156\, E156B,Proprietary,,0
35722204,Zte Corporation,MF190,,Proprietary,,0
35722300,Amoi,A210,,Proprietary,,0
35722301,Inventec Appliancesjiangningcorpora,G201,,Proprietary,,0
35722302,Shenzhen Eyang Technology,Fly Sl120i,,Proprietary,,0
35722303,Main Tech Asia,Matsu Diamond,,Proprietary,,0
35722304,Wingtech Group,M64,,Proprietary,,0
35722400,Rodrik Research Labs,e,e-Mobiltek,Proprietary,,0
35722401,Inventec Appliancesjiangningcorpora,G201,,Proprietary,,0
35722402,Cinterion Wireless Modules,Mc52i,,Proprietary,,0
35722403,Main Tech Asia,Digimate Dm9800,,Proprietary,,0
35722404,Tct Mobile Limited,ALCATEL one touch 828,,Proprietary,,0
35722500,Shenzhen Telsda Mobile,GW1618,,Proprietary,,0
35722501,Hu Nan Zhong,Zhongyi Zy201,,Proprietary,,0
35722502,Cinterion Wireless Modules,Mc37i,,Proprietary,,0
35722503,Main Tech Asia,Elf Tt9800,,Proprietary,,0
35722504,Shenzhen Kechaoda Technologies,KECHAO C7,,Proprietary,,0
35722600,Celerica,C500M,,Proprietary,,0
35722601,Zhejiang Holley Communications,H3388,,Proprietary,,0
35722602,Cinterion Wireless Modules,Mc73,,Proprietary,,0
35722603,Main Tech Asia,Mox Mo,Mox Mo-873,Proprietary,,0
35722604,Shenzhen Kechaoda Technologies,KECHAO C8,,Proprietary,,0
35722700,Lenovo,LENOVO E310,,Proprietary,,0
35722701,Zhejiang Holley Communications,H6128,,Proprietary,,0
35722702,Hp,Hp Ipaq Data Messenger,Hp Ipaq Data Messenger\, iPAQData Messenger,Proprietary,,0
35722703,Desay A&V,Desay M559,,Proprietary,,0
35722704,Shenzhen Kechaoda Technologies,KECHAO C9,,Proprietary,,0
35722800,Siemens,A52,,Proprietary,,0
35722801,Huizhou Cayon Technology,Cayon V138,,Proprietary,,0
35722802,Hp,Hp Ipaq Data Messenger,Hp Ipaq Data Messenger\, iPAQData Messenger,Proprietary,,0
35722803,Main Tech Asia,Mox Mo,Mox Mo-815,Proprietary,,0
35722804,Tct Mobile Limited,OT,OT-818,Proprietary,,0
35722900,Shenzhen Shineinfor Technologies,RCA500,,Proprietary,,0
35722901,Huizhou Cayon Technology,Huizhou Cayon V139,,Proprietary,,0
35722902,Bandshine,Xtelecom,,Proprietary,,0
35722903,Main Tech Asia,Mox Mo,Mox Mo-813,Proprietary,,0
35722904,Tct Mobile Limited,S by SFR 122,,Proprietary,,0
35723000,Shenzhen Shineinfor Technologies,TH500,,Proprietary,,0
35723001,Kaihong Mobile Communication,Changhongdg28,,Proprietary,,0
35723002,Bandshine,Xtelecom,,Proprietary,,0
35723003,Shenzhen Tong Lin,K910,,Proprietary,,0
35723004,Tct Mobile Limited,OT,OT-818D,Proprietary,,0
35723100,Shenzhen Shineinfor Technologies,Q6218,,Proprietary,,0
35723101,Mastone Communication Electrical,Mastone A8,,Proprietary,,0
35723102,Bandshine,Xtelecom,,Proprietary,,0
35723103,Shenzhen Tong Lin,tv900,,Proprietary,,0
35723104,Tct Mobile Limited,S by SFR 121,,Proprietary,,0
35723200,Fargo Servicesuklimited,Maestro 20,,Proprietary,,0
35723201,Mastone Communication Electrical,Mastone A8,,Proprietary,,0
35723202,Dalian Daxian Pantech,X136,,Proprietary,,0
35723203,Lg,Lg Gd580 Lollipop,,Proprietary,,0
35723204,Huawei,StarShine,,Proprietary,,0
35723300,Qingdao Hisense Communication,HS G308,,Proprietary,,0
35723301,Shenzhen Gaoxinqi Technology,Gxq N390,,Proprietary,,0
35723302,Dalian Daxian Pantech,X8802,,Proprietary,,0
35723303,Guangdong Oppo Mobile,Oppo A107,,Proprietary,,0
35723304,Huawei,Ideos X1 Gaga,,Proprietary,,0
35723400,Qingdao Hisense Communication,HS G518,,Proprietary,,0
35723401,Amoi Mobile Co,M530,,Proprietary,,0
35723402,Dalian Daxian Pantech,X9000,,Proprietary,,0
35723403,Shenzhen Jinfeisheng Technology,Dolia    M3,,Proprietary,,0
35723404,Samsung,C3300i,,Proprietary,,0
35723500,Qingdao Hisense Communication,HS G768,,Proprietary,,0
35723501,Amoi Mobile Co,Amoi N6,,Proprietary,,0
35723502,Tclmobile Communication Co,Tcl V28,,Proprietary,,0
35723503,Samsung,Samsung S7350 Ultra S,,Proprietary,,0
35723504,Samsung,C3300i,,Proprietary,,0
35723600,Shenzhen Sangfei Consumer,F6,,Proprietary,,0
35723601,Yulong Computer Telecommunication,Yulong Computer Coolpad 8166,,Proprietary,,0
35723602,Lenovo Mobile Communication,Lenovo P80,,Proprietary,,0
35723603,Samsung,Samsung S7350 Ultra S,,Proprietary,,0
35723604,Samsung,S3600i,,Proprietary,,0
35723700,Haier Communication Co,T30,,Proprietary,,0
35723701,Zhejiang Holley Communications,Holley Communications H3688,,Proprietary,,0
35723702,Shenzhen Shengganglong Communicatio,Sq668,,Proprietary,,0
35723703,Samsung,Sgh,Sgh-a885,Proprietary,,0
35723704,Samsung,S5233W Star,,Proprietary,,0
35723800,Qingdao Hisense Communication,HS G528,,Proprietary,,0
35723801,K-Touch,K,K-touch A903,Proprietary,,0
35723802,Chenzhou Gospell Digital,Gs916,,Proprietary,,0
35723803,Research In Motion,BlackBerry 8900 Curve,BlackBerry 8900 Curve\, BlackBerry Curve  8900\, BlackBerry Curve8900\, BlackBerry Curve 8900,Blackberry,,0
35723804,Samsung,GT,GT-S5830 Galaxy Ace,Proprietary,,0
35723900,Shenzhen Shineinfor Technologies,GE500,,Proprietary,,0
35723901,Blackberry,K,K-touch A909\, Pearl  8100\, Pearl8100,Proprietary,,0
35723902,Chenzhou Gospell Digital,Gs918,,Proprietary,,0
35723903,Research In Motion,BlackBerry 8900 Curve,,Blackberry,,0
35723904,Shenzhen Sang Fei,Xenium X216,,Proprietary,,0
35724000,Huizhou Qiaoxing Telecommunications,GE300,,Proprietary,,0
35724001,Beijing Tianyu Communication,K,K-touch A907,Proprietary,,0
35724002,Samsung,SGH,SGH-M620,Proprietary,,0
35724003,Cep Servis Elk,Day Hermes 212,,Proprietary,,0
35724004,Shenzhen Sang Fei,Xenium X518,,Proprietary,,0
35724100,Ezze Mobile Tech,MP100,,Proprietary,,0
35724101,Simcom Limited,I708,,Proprietary,,0
35724102,Samsung,GT,GT-E2510\, SGH-E2510,Proprietary,,0
35724103,Cep Servis Elk,Day Hermes 213,,Proprietary,,0
35724104,Shenzhen Sang Fei,X526,,Proprietary,,0
35724200,Ezze Mobile Tech,ESL300,,Proprietary,,0
35724201,Simcom Limited,X88t,,Proprietary,,0
35724202,Samsung,SGH,SGH-U700\, SGH-U700/ U700v,Proprietary,,0
35724203,Cep Servis Elk,Day W01,,Proprietary,,0
35724204,Samsung,GT,GT-i9000 Galaxy S,Proprietary,,0
35724300,Shenzhen Sangfei Consumer,SED CK8800,,Proprietary,,0
35724301,D-Net International Corp,Ds501a,,Proprietary,,0
35724302,Samsung,Samsung Sgh B220b,,Proprietary,,0
35724303,Cep Servis Elk,Day W02,,Proprietary,,0
35724304,Zte Corporation,K4505,K4505-Z ENT,Proprietary,,0
35724400,Aurotronics Pvt Ltd,CPD,CPD/ADS,Proprietary,,0
35724401,D-Net International Corp,Ds503,,Proprietary,,0
35724402,Samsung,Samsung Sgh B220b,,Proprietary,,0
35724403,Zte Corporation,Mf651,,Proprietary,,0
35724404,Zte Corporation,K3765,K3765-Z ABCD,Proprietary,,0
35724500,Dalian Daxian Pantech,Pantech PG,Pantech PG-1200,Proprietary,,0
35724501,Shenzhen Chuangwei-Rgb Electronics,Skyworth Mobile T338,,Proprietary,,0
35724502,Samsung,Samsung Sgh B220b,,Proprietary,,0
35724503,Lg,GU230 Dimsun,GU230 Dimsun\, ElectronicsGU230 Dimsun,Proprietary,,0
35724504,Zte Corporation,K3765,K3765-Z ABCD,Proprietary,,0
35724600,Philips,868,,Proprietary,,0
35724601,Samsung,SGH,SGH-i617 BlackJack II\, SGH-I617BlackJack2\, SGH-I617 BlackJack2,Proprietary,,0
35724602,Samsung,Samsung Sgh B220 ,Samsung Sgh B220 (impact B),Proprietary,,0
35724603,Lg,Lg Gd900,Lg Gd900\, GD900,Proprietary,,0
35724604,Zte Corporation,K4505,K4505-Z ABCD,Proprietary,,0
35724700,Wang Sing Electronicinternationallt,TATUNG TC,TATUNG TC-709,Proprietary,,0
35724701,Siemens,Cellular Engine MC75,Cellular Engine MC75\, AGMC75,Proprietary,,0
35724702,Shenzhen Yiheyuan Technology,L218,,Proprietary,,0
35724703,Lg,GM750,GM750\, ElectronicsGM750,Proprietary,,0
35724704,Shenzhen Nony Technology,NONY S329,,Proprietary,,0
35724800,Inventec Appliances Corpwugang,A375,,Proprietary,,0
35724801,Cinterion Wireless Modules,Cellular Engine MC55,,Proprietary,,0
35724802,Gionee Communication Equipment,Gionee  A839,,Proprietary,,0
35724803,Lg,GD510 POP,GD510 POP\, ElectronicsGD510 Pop,Proprietary,,0
35724804,Shenzhen Nony Technology,NONY S330,,Proprietary,,0
35724900,Locatis Sa,PB100,,Proprietary,,0
35724901,Siemens,Cellular Engine MC35i,Cellular Engine MC35i\, AGMC35i Cellular Engine\, MC35iCellular Engine,Proprietary,,0
35724902,Shenzhen Zhongweitian Industrial,Bestel  Best D2000+,,Proprietary,,0
35724903,Lg,Lg Gw550,,Proprietary,,0
35724904,Shenzhen Nony Technology,NONY S331,,Proprietary,,0
35725000,Siemens,SXG75,SXG75\, AGSXG75,Proprietary,,0
35725001,Asustek Computer Inc,T200,,Proprietary,,0
35725002,Orion,Orion 900ds,Orion 900ds\, 900DS,Proprietary,,0
35725003,Chenzhou Gospell Digital,V608,,Proprietary,,0
35725004,Samsung,CMC221,,Proprietary,,1
35725100,Motorola,C139,C113\,C113a\,C114\,C115\,C116\,C117\,C118\,C118v\,C119\,C121\,C122\,C140\,CC3-41C11\,CC3-41C61\, C139\, C139C140 CC3-41C61\, C139 C140CC3-41C61,Proprietary,,0
35725101,Telit Communications Spa,GE863,GE863-PRO3,Proprietary,,0
35725102,Gongqingcheng Cellon Communication,Gpf158,,Proprietary,,0
35725103,Dowee Mobile Technology,D206,,Proprietary,,0
35725104,Samsung,E2330B,,Proprietary,,0
35725200,Motorola,C390,C390\, C390MQ3-4411C32,Proprietary,,0
35725201,Gaoxinqi,Gxq N358,Gxq N358\, GXQ,Proprietary,,0
35725202,Shenzhen Nankai Industry,Emi Y168,,Proprietary,,0
35725204,Samsung,M330S,,Proprietary,,0
35725300,Motorola,CC3+C3158,V175\, V175V176 V177 CC3-41C41\, V175 V176 V177CC3-41C41,Proprietary,,0
35725301,Ningbo Bird Co,Bird V706,,Proprietary,,0
35725302,Shenzhen Nankai Industry,Emi Y268,,Proprietary,,0
35725303,Dowee Mobile Technology,D300,,Proprietary,,0
35725304,Tct Mobile Limited,OT,OT-105,Proprietary,,0
35725400,Motorola,MQ3,C650\,N650\, C650MQ3-4411C11,Proprietary,,0
35725401,Ningbo Bird Co,Bird V708,,Proprietary,,0
35725402,Shenzhen Nankai Industry,Emi X5,,Proprietary,,0
35725404,Samsung,E2232,,Proprietary,,0
35725500,Motorola,E365,CC3-41B11\, E365\, E365CC3-41B11,Proprietary,,0
35725501,Inventec Appliancesjiangningcorpora,Cd112t,,Proprietary,,0
35725502,Shenzhen Nankai Industry,Emi Yd99,,Proprietary,,0
35725503,Dowee Mobile Technology,D609,,Proprietary,,0
35725504,Samsung,Anycall M110S Galaxy S,,Proprietary,,0
35725600,Motorola,MT3,E398\, E398C698P MT3-411G21\, E398 C698PMT3-411G21,Proprietary,,0
35725601,Cec Telecom Co,Cect C3000,,Proprietary,,0
35725602,Shenzhen Nankai Industry,Emi Yd668,,Proprietary,,0
35725604,Research In Motion,BlackBerry 8520 Curve,,Blackberry,,0
35725605,Nokia,1280,1282\,RM-647,,,
35725700,Motorola,MQ4,V186\, V186MQ4-4411B11,Proprietary,,0
35725701,Cec Telecom Co,Cect C8000,,Proprietary,,0
35725702,Kpt Point Telecom,Lt  Gsm,Lt  Gsm/gprs Mobile Phone,Proprietary,,0
35725703,Chenzhou Gospell Digital,A808,,Proprietary,,0
35725704,Research In Motion,BlackBerry 8520 Curve,,Blackberry,,0
35725800,Motorola,L7,L7\, SLVRL7 MQ4-4411F11\, SLVR L7MQ4-4411F11,Proprietary,,0
35725801,Motorola,Samsung Sgh E236,Samsung Sgh E236\, L7,Proprietary,,0
35725802,Tianjin Goodsense Group,Gs9650,,Proprietary,,0
35725803,Huawei,Huawei T,Huawei T-mobile Pulse U8220,Android,,0
35725804,Samsung,E2232,,Proprietary,,0
35725900,Motorola,C261,C261\, C257,Proprietary,,0
35725901,Samsung,SGH,SGH-C160\, SGH-C160C168\, SGH-C160 C168,Proprietary,,0
35725902,Shenzhen Great Technology,Great G618,,Proprietary,,0
35725903,Alcatel,Alcatel One Touch 206,Alcatel One Touch 206\, OT206x\, OT206x JRD Communications U91 Mediatek MT6223,Proprietary,,0
35725904,Shenzhen Kenxinda Technology,KENXINDA F77,,Proprietary,,0
35725905,Nokia,100,"1000\,RH-130\, 100, 1000",,,
35726000,Motorola,L2,L6\,MQ3-4411I11\,SLVR L2\,V270\, L2L6 L6i L6g MQ3-4411I11\, L2 L6 L6i L6gMQ3-4411I11,Proprietary,,0
35726001,Samsung,Samsung Sgh E230l,,Proprietary,,0
35726002,Shenzhen Great Technology,G610,,Proprietary,,0
35726003,Qingdao Haier Telecom,Hw,Hw-wm200,Proprietary,,0
35726004,Huawei,E353,,Proprietary,,0
35726100,Motorola,MQ3,RAZR V3\, RAZRV3 MQ3-4411H11\, RAZR V3MQ3-4411H11,Proprietary,,0
35726101,Samsung,Samsung Sgh E236,,Proprietary,,0
35726102,Shenzhen Great Technology,Great G918,,Proprietary,,0
35726103,Huawei,Vodafone V1240,,Proprietary,,0
35726104,Fujitsu Ltd,Style F,Style F-04D,Proprietary,,0
35726200,Motorola,G24 BMW TCU 1,G24 (Module)\, unknownG24 (Module),Proprietary,,0
35726201,Zte Corporation,ZTE A36+,,Proprietary,,0
35726202,Sony Ericsson,Sony Ericsson Tm506,Sony Ericsson Tm506\, TM506 Ericsson,Proprietary,,0
35726203,Huawei,U8230 Halo,,Android,,0
35726204,Samsung,GT,GT-C3222 Ch@t 322,Proprietary,,0
35726300,Motorola,MQ3,C650\,N650\, C650MQ3-4411C11,Proprietary,,0
35726301,Lg,Lg Tu575,Lg Tu575\, TU575,Proprietary,,0
35726302,Sony Ericsson,X1,X1\, Xperia Ericsson\, Xperia X1,Proprietary,,0
35726303,Longtel Technology Pvt,Longtel  E8,,Proprietary,,0
35726304,Samsung,GT,GT-C3222 Ch@t 322,Proprietary,,0
35726400,Motorola,MQ4,V555\, V330V540 V547 V551 V555 MQ4-4411A11\, V330 V540 V547 V551 V555MQ4-4411A11,Proprietary,,0
35726401,Guangzhou Jinpeng Group,S2186,,Proprietary,,0
35726402,Sony Ericsson,Sony Ericsson W580im,Sony Ericsson W580im\, W580c Ericsson\, W580c W580i,Proprietary,,0
35726403,Longtel,Longtel  E8,,Proprietary,,0
35726404,Quanta Computer Inc,Quanta 1Kx Lx260,,Proprietary,,1
35726500,Motorola,MQ3,V300\,V500\,V525\,V600\, V300/500/600\, V30xV400 E550 V5xx V600 MQ3-4411A11\, V30x V400 E550 V5xx V600MQ3-4411A11,Proprietary,,0
35726501,Guangzhou Jinpeng Group,S3558,,Proprietary,,0
35726502,Sony Ericsson,W580i,W580i\, W580c Ericsson\, W580c W580i,Proprietary,,0
35726503,Asian-Star Technologyhong Konginter,Sigmatel S86,,Proprietary,,0
35726504,Htc,PH85100,,Proprietary,,0
35726505,Nokia,101,1010\,RM-769,,,
35726600,Ningbo Aux Air,AUX S86,,Proprietary,,0
35726601,Guangzhou Jinpeng Group,Guangzhou Jinpeng S3568,,Proprietary,,0
35726602,Sonyericsson,Sony Ericsson W580a,,Proprietary,,0
35726603,Asian-Star Technologyhong Konginter,Ace A2,,Proprietary,,0
35726604,Samsung,E2230M,,Proprietary,,0
35726700,Sony-Ericsson,J210,J210c\,J210i\,W900i\,c\, J210i/c,Proprietary,,0
35726701,Guangzhou Jinpeng Group,Guangzhou Jinpeng S7559,,Proprietary,,0
35726702,Huawei,E176,E176\, E176USB Modem\, E176 USB Modem,Proprietary,,0
35726703,Anydata Corporation,Asp,Asp-725w,Proprietary,,0
35726704,Htc,Incredible S,,Proprietary,,0
35726800,Sony-Ericsson,J210,J210c\,J210i\,W900i\,c,Proprietary,,0
35726801,Zhejiang Holley Communications,H6608,,Proprietary,,0
35726802,Guangzhou Jinpeng Group,E2539,,Proprietary,,0
35726803,Anydata Corporation,Asp,Asp-705w,Proprietary,,0
35726804,Htc,HTC PG09110,,Proprietary,,0
35726900,Sony Ericsson,J210,J210c\,J210i\,W900i\,c\, J210i Ericsson,Proprietary,,0
35726901,Zhejiang Holley Communications,H6609,,Proprietary,,0
35726902,Guangzhou Jinpeng Group,Guangzhou Jinpeng E2610,,Proprietary,,0
35726903,Anydata Corporation,Adu,Adu-660w,Proprietary,,0
35726904,Ahmad Traders,AHMAD TRADERS,,Proprietary,,0
35727000,Beijing Capitel Co,S751,,Proprietary,,0
35727001,Samsung,Samsung Sgh F110,Samsung Sgh F110\, SGH-F110Adidas miCoach\, SGH-F110 Adidas miCoach,Proprietary,,0
35727002,Guangzhou Jinpeng Group,Guangzhou Jinpeng A7881,,Proprietary,,0
35727003,Zhongshan Guolitong Electronic,Guolitong Lp206,,Proprietary,,0
35727004,Shenzhen Blephone Technology,lesun S100,,Proprietary,,0
35727100,Beijing Capitel Co,G550,,Proprietary,,0
35727101,Samsung,Samsung Sgh T409,,Proprietary,,0
